FACILITY_NUMBER,COUNTY,pub_priv_headstart,CITY,FACILITY_NAME,ENROLLMENT,n,pct,vac_info_type,REPORTED
406213520,San Luis Obispo,PRIVATE,El Paso de Robles (Paso Robles),INSPIRATIONS PRESCHOOL CENTER,54,48,88,childcare,Y
406212971,San Luis Obispo,PRIVATE,San Luis Obispo,KIDZ KORNER PRESCHOOL,30,28,93,childcare,Y
401712378,San Luis Obispo,PRIVATE,Templeton,LAUGH & LEARN PRESCHOOL,23,23,100,childcare,Y
406213638,San Luis Obispo,PRIVATE,Atascadero,"LEARNING TREE, THE",35,34,97,childcare,Y
401708305,San Luis Obispo,PRIVATE,Atascadero,LITTLE ARK PRESCHOOL,32,31,96,childcare,Y
406214247,San Luis Obispo,PUBLIC,San Luis Obispo,LOS RANCHOS YMCA PRESCHOOL,16,15,93,childcare,Y
406214397,San Luis Obispo,PRIVATE,San Luis Obispo,LOVE TO LEARN,30,30,100,childcare,Y
401711284,San Luis Obispo,PRIVATE,San Luis Obispo,MONTESSORI CHILDREN'S SCHOOL,32,28,87,childcare,Y
406214356,San Luis Obispo,PUBLIC,San Luis Obispo,MONTESSORI SCHOOL AT UNITY,19,19,100,childcare,Y
406214895,San Luis Obispo,PRIVATE,Morro Bay,MORRO BAY UNITED METHODIST CHILDREN'S CENTER,52,51,98,childcare,Y
401710487,San Luis Obispo,PRIVATE,Pismo Beach,NEW LIFE COMMUNITY CHURCH OF THE NAZARENE,81,76,93,childcare,Y
406214351,San Luis Obispo,PUBLIC,Atascadero,NEXT GENERATION CHILD DEVELOPMENT CENTER,37,36,97,childcare,Y
406210272,San Luis Obispo,PUBLIC,Nipomo,NIPOMO RECREATION - LITTLE BITS PRESCHOOL,48,42,87,childcare,Y
406214335,San Luis Obispo,PUBLIC,Nipomo,NIPOMO RECREATION-LITTLE BITS PRESCHOOL AND TODDLER CENTER,59,39,66,childcare,Y
406212578,San Luis Obispo,PRIVATE,Atascadero,NORTH COUNTY CHRISTIAN PRESCHOOL,34,25,73,childcare,Y
406210223,San Luis Obispo,PUBLIC,Oceano,OCEANO FISRT 5,20,20,100,childcare,Y
401708018,San Luis Obispo,PRIVATE,San Luis Obispo,OLD MISSION PRESCHOOL,35,34,97,childcare,Y
401702793,San Luis Obispo,PRIVATE,San Luis Obispo,ORFALEA FAMILY & ASSOC. STUDENTS INC. CHILDRNS CTR,80,71,88,childcare,Y
401702641,San Luis Obispo,PUBLIC,San Luis Obispo,ORFALEA FAMILY AND ASI CHILDREN'S CENTER,80,71,88,childcare,Y
406213771,San Luis Obispo,PUBLIC,San Luis Obispo,PACHECO ELEMENTARY SCHOOL,24,24,100,childcare,Y
406213471,San Luis Obispo,PUBLIC,El Paso de Robles (Paso Robles),PASO FIRST 5,19,13,68,childcare,Y
406210901,San Luis Obispo,PRIVATE,El Paso de Robles (Paso Robles),"PASO ROBLES CO-OPERATIVE PRESCHOOL, INC",45,40,88,childcare,Y
401701939,San Luis Obispo,PRIVATE,Arroyo Grande,PEACE CHRISTIAN PRESCHOOL,46,45,97,childcare,Y
118695,San Luis Obispo,PUBLIC,San Luis Obispo,PEEP - DE'GROOT - PREPARE,31,30,96,childcare,Y
401711605,San Luis Obispo,PRIVATE,Atascadero,PRESCHOOL OF THE ARTS - ATASCADERO,30,29,96,childcare,Y
401710399,San Luis Obispo,PRIVATE,El Paso de Robles (Paso Robles),RAINBOW BRIGHT CHRISTIAN LEARNING CENTER,13,12,92,childcare,Y
406209095,San Luis Obispo,PRIVATE,El Paso de Robles (Paso Robles),S.T.A.R.S.,56,52,92,childcare,Y
406206830,San Luis Obispo,PRIVATE,San Luis Obispo,SAN LUIS OBISPO CHILD DEVELOPMENT CENTER,64,64,100,childcare,Y
406206963,San Luis Obispo,PUBLIC,Shandon,SHANDON ELEMENTARY,16,15,93,childcare,Y
406214085,San Luis Obispo,PUBLIC,Atascadero,SHEPHERD'S CHRISTIAN PRESCHOOL,16,16,100,childcare,Y
406213751,San Luis Obispo,PRIVATE,San Luis Obispo,SLO CLASSICAL ACADEMY LITTLE WONDERS,35,28,80,childcare,Y
406207587,San Luis Obispo,PRIVATE,Cambria,SMALL WONDERS PRESCHOOL,20,20,100,childcare,Y
401710937,San Luis Obispo,PRIVATE,Los Osos,SONSHINE PRESCHOOL,26,19,73,childcare,Y
406212537,San Luis Obispo,PRIVATE,Arroyo Grande,ST. PATRICK'S MERCY PRESCHOOL,51,51,100,childcare,Y
401712170,San Luis Obispo,PRIVATE,El Paso de Robles (Paso Robles),ST. ROSE SCHOOL,35,31,88,childcare,Y
406213509,San Luis Obispo,PRIVATE,Templeton,TEMPLETON YOUTH CENTER PRESCHOOL,17,14,82,childcare,Y
401712199,San Luis Obispo,PRIVATE,El Paso de Robles (Paso Robles),TRINITY LUTHERAN PRESCHOOL,79,76,96,childcare,Y
401710768,San Luis Obispo,PRIVATE,San Luis Obispo,"UNITED METHODIST CHILDREN'S CENTER, THE",131,127,96,childcare,Y
401708427,San Luis Obispo,PRIVATE,Arroyo Grande,VALLEY VIEW CHILDREN'S CENTER,62,55,88,childcare,Y
401700425,San Luis Obispo,PRIVATE,Los Osos,VILLAGE CHILDREN'S CENTER,47,45,95,childcare,Y
406213969,San Luis Obispo,PUBLIC,Arroyo Grande,VILLAGE PRESCHOOL,34,31,91,childcare,Y
406214254,San Luis Obispo,PUBLIC,El Paso de Robles (Paso Robles),YMCA PASO ROBLES PRESCHOOL,28,28,100,childcare,Y
406214789,San Luis Obispo,PRIVATE,Grover Beach,YMCA SOUTH COUNTY PRESCHOOL,22,21,95,childcare,Y
410503412,San Mateo,PRIVATE,Burlingame,"A CHILD'S WAY, AN EARLY LEARNING CENTER",18,17,94,childcare,Y
414002756,San Mateo,PRIVATE,San Mateo,A+ IMMERSION PRESCHOOL,30,30,100,childcare,Y
130000000,San Mateo,PUBLIC,Millbrae,ADVENTURES IN LEARNING,15,15,100,childcare,Y
414000384,San Mateo,PRIVATE,Foster City,ALL ARE FRIENDS MONTESSORI SCHOOL,48,48,100,childcare,Y
414002897,San Mateo,PRIVATE,South San Francisco,ALL SOULS PRESCHOOL,23,23,100,childcare,Y
414000235,San Mateo,PRIVATE,Menlo Park,"APPLEBEE PRESCHOOL, THE",33,33,100,childcare,Y
0,San Mateo,PRIVATE,Redwood City,ASSOCIATED LEARNING AND LANGUAGE SPECIALIST,15,15,100,childcare,Y
414003074,San Mateo,PRIVATE,East Palo Alto,"AU P'TIT MONDE OF PENINSULA, INC. -PS-",38,36,94,childcare,Y
414001969,San Mateo,PRIVATE,Pacifica,BABE'S PRESCHOOL-PRESCHOOL,31,29,93,childcare,Y
414001022,San Mateo,PUBLIC,San Bruno,BELLE-AIR PRE-SCHOOL,87,87,100,childcare,Y
410509243,San Mateo,PUBLIC,Belmont,BELMONT COMMUNITY LEARNING CENTER,76,76,100,childcare,Y
414002466,San Mateo,PRIVATE,Redwood City,BERESFORD MONTESSORI,49,49,100,childcare,Y
414002467,San Mateo,PRIVATE,San Mateo,BERESFORD MONTESSORI,56,56,100,childcare,Y
414002945,San Mateo,PRIVATE,Menlo Park,BRIGHT ANGEL ACADEMY,30,30,100,childcare,Y
410518059,San Mateo,PRIVATE,San Mateo,BRIGHT BEGINNINGS TODDLER PRESCHOOL,24,24,100,childcare,Y
414001651,San Mateo,PRIVATE,Foster City,BRIGHT HORIZONS GILEAD -PRESCHOOL-,64,64,100,childcare,Y
414001513,San Mateo,PRIVATE,San Bruno,BRIGHT STAR PRESCHOOL CHILD DEVELOPMENT CENTER,34,34,100,childcare,Y
414002899,San Mateo,PUBLIC,San Carlos,BRITTAN ACRES PRESCHOOL,43,43,100,childcare,Y
414002443,San Mateo,PRIVATE,Pacifica,BUILDING KIDZ - PRESCHOOL,55,55,100,childcare,Y
414004101,San Mateo,PRIVATE,Menlo Park,BUILDING KIDZ -PS-,12,12,100,childcare,Y
414002895,San Mateo,PRIVATE,San Mateo,BUILDING KIDZ -PS-.,47,47,100,childcare,Y
414002749,San Mateo,PRIVATE,South San Francisco,"BUILDING KIDZ OF SSF, INC.-PRESCHOOL-",77,77,100,childcare,Y
410500083,San Mateo,PRIVATE,San Mateo,BUNKER HILL PARENT PARTICIPATION NURSERY SCHOOL,72,68,94,childcare,Y
414000464,San Mateo,PRIVATE,Burlingame,BURLINGAME MONTESSORI SCHOOL,36,34,94,childcare,Y
410500095,San Mateo,PRIVATE,Millbrae,CALVARY LUTHERAN DAY NURSERY,63,63,100,childcare,Y
414001772,San Mateo,PRIVATE,Portola Valley,CARILLON PRESCHOOL,18,16,88,childcare,Y
10,San Mateo,PRIVATE,Belmont,CARLMONT PARENTS NURSERY,53,52,98,childcare,Y
414002789,San Mateo,PRIVATE,Menlo Park,CASA DEI BAMBINI SCHOOL INC.,34,33,97,childcare,Y
414002092,San Mateo,PRIVATE,San Mateo,CENTENNIAL MONTESSORI SCHOOL,38,36,94,childcare,Y
414002057,San Mateo,PRIVATE,Foster City,CHAI PRESCHOOL,62,61,98,childcare,Y
414002960,San Mateo,PRIVATE,San Mateo,CHALLENGE SCHOOL -PS-,71,67,94,childcare,Y
414000081,San Mateo,PRIVATE,Atherton,CHAMPIONS-LAS LOMITAS ELEMENTARY -PS-,11,11,100,childcare,Y
414000636,San Mateo,PRIVATE,Redwood City,CHAMPIONS-SANDPIPER ELEMENTARY -PS-,35,35,100,childcare,Y
414000892,San Mateo,PUBLIC,Redwood City,CHILD DEV CTR-JOHN GILL ST. PRESHOOL,14,14,100,childcare,Y
410500306,San Mateo,PRIVATE,San Mateo,CHILDREN'S SCHOOL-HILLSDALE UNITED METHODIST CHURC,59,57,96,childcare,Y
410503906,San Mateo,PRIVATE,San Carlos,"CHILDRENS PLACE, THE",38,38,100,childcare,Y
414002328,San Mateo,PRIVATE,Redwood City,CHILDRENS' CREATIVE LEARNING CENTERS - PRESCHOOL,42,42,100,childcare,Y
414001414,San Mateo,PUBLIC,Redwood City,CHILDRENS' CREATIVE LEARNING CENTERS-P.S.,11,11,100,childcare,Y
414001492,San Mateo,PRIVATE,Redwood City,CHILDRENS' CREATIVE LEARNING CENTERS-SHORES-PS-,83,76,91,childcare,Y
414001146,San Mateo,PUBLIC,Menlo Park,CITY OF MENLO PARK-BELLE HAVEN CHILD DEV CENTER,84,82,97,childcare,Y
414002020,San Mateo,PUBLIC,Menlo Park,CITY OF MENLO PARK-MENLO CHILDREN'S CTR-PRESCHOOL,58,55,94,childcare,Y
414001575,San Mateo,PUBLIC,Pacifica,CITY OF PACIFICA - SUNSET RIDGE CHILDREN'S CENTER,12,12,100,childcare,Y
414001224,San Mateo,PUBLIC,Pacifica,CITY OF PACIFICA - VALLEMAR CHILD CARE CENTER,17,17,100,childcare,Y
414002154,San Mateo,PUBLIC,Pacifica,CITY OF PACIFICA-FAIRMONT WEST PRESCHOOL,11,11,100,childcare,Y
414002580,San Mateo,PRIVATE,Half Moon Bay,COASTSIDE CHILD DEVELOPMENT CENTER,27,26,96,childcare,Y
414001269,San Mateo,PRIVATE,Half Moon Bay,COASTSIDE CHILDREN'S PROGRAMS-PRESCHOOL,25,25,100,childcare,Y
414001538,San Mateo,PRIVATE,Millbrae,COMMUNITY PRESCHOOL,41,41,100,childcare,Y
414001730,San Mateo,PRIVATE,San Bruno,"CRAYON COLLEGE, INC.",64,63,98,childcare,Y
410505759,San Mateo,PRIVATE,East Palo Alto,CREATIVE MONTESSORI LEARNING CENTER,152,144,94,childcare,Y
414001540,San Mateo,PRIVATE,San Mateo,CRYSTAL SPRINGS ECE CENTER,37,37,100,childcare,Y
410509769,San Mateo,PUBLIC,South San Francisco,CSSF REC DEPT-SIEBECKER CENTER,33,32,96,childcare,Y
410517397,San Mateo,PUBLIC,South San Francisco,CSSF REC DEPT-WESTBOROUGH PRESCHOOL,41,40,97,childcare,Y
410509709,San Mateo,PRIVATE,San Mateo,EARLY BIRD PRESCHOOL,24,24,100,childcare,Y
170000000,San Mateo,PUBLIC,San Mateo,EARLY CHILDHOOD EDUCATION,12,12,100,childcare,Y
414002733,San Mateo,PRIVATE,Colma,EARLY LEARNING ACADEMY,41,41,100,childcare,Y
414000620,San Mateo,PRIVATE,South San Francisco,"EARLY YEARS, THE",72,72,100,childcare,Y
414002600,San Mateo,PRIVATE,San Mateo,EMPIRE PRESCHOOL,62,62,100,childcare,Y
15,San Mateo,PRIVATE,Menlo Park,FAMILY CONNECTIONS -BELLE HAVEN SITE,18,17,94,childcare,Y
16,San Mateo,PRIVATE,East Palo Alto,FAMILY CONNECTIONS-EPA SITE,28,28,100,childcare,Y
14,San Mateo,PRIVATE,Redwood City,FAMILY CONNECTIONS-RWC SITE,38,38,100,childcare,Y
410500240,San Mateo,PRIVATE,Burlingame,FIRST PRESBYTERIAN CHURCH PRESCHOOL,100,99,99,childcare,Y
414002827,San Mateo,PRIVATE,Redwood City,FOOTSTEPS CITY CENTER PLAZA -PS-,23,23,100,childcare,Y
414001947,San Mateo,PRIVATE,Belmont,FOOTSTEPS NESBIT PUMA CUBS-PRESCHOOL-,32,32,100,childcare,Y
414000357,San Mateo,PRIVATE,Foster City,FOSTER CITY PRE-SCHOOL DAY CARE CENTER,117,116,99,childcare,Y
410518832,San Mateo,PRIVATE,South San Francisco,"FRIENDS TO PARENTS, INC.",80,79,98,childcare,Y
414000264,San Mateo,PRIVATE,San Mateo,GANON CENTER PENINSULA TEMPLE BETH EL,52,33,63,childcare,Y
414001719,San Mateo,PRIVATE,South San Francisco,GATEWAY CHILD CARE CENTER - PRESCHOOL,68,68,100,childcare,Y
414000350,San Mateo,PRIVATE,San Mateo,GAZELLE DEVELOPMENTAL SCHOOL,19,17,89,childcare,Y
414002366,San Mateo,PRIVATE,South San Francisco,GENENTECH 2ND GENERATION ALLERTON,64,50,78,childcare,Y
414000546,San Mateo,PRIVATE,South San Francisco,GENENTECH'S 2ND GENERATION,107,105,98,childcare,Y
414004002,San Mateo,PRIVATE,Burlingame,GENIUS LEARNING -PS-,52,51,98,childcare,Y
414004100,San Mateo,PRIVATE,Menlo Park,GERMAN-AMERICAN INTERNATIONAL SCHOOL -PS-,62,60,96,childcare,Y
410518732,San Mateo,PRIVATE,Millbrae,GLEN OAKS MONTESSORI SCHOOL,45,40,88,childcare,Y
11,San Mateo,PRIVATE,Woodside,GROVE ACADEMY,12,12,100,childcare,Y
414000158,San Mateo,PRIVATE,San Carlos,HAPPY CAMPERS PRESCHOOL DAYCARE,73,73,100,childcare,Y
410500286,San Mateo,PRIVATE,San Bruno,HAPPY HALL SCHOOL,123,120,97,childcare,Y
49,San Mateo,PUBLIC,San Carlos,HEATHER PRESCHOOL,44,44,100,childcare,Y
50,San Mateo,PUBLIC,Atherton,HERITAGE OAK CHILDREN'S CENTER,27,26,96,childcare,Y
12,San Mateo,PRIVATE,San Mateo,HIGHLAND MONTESORRI,15,5,33,childcare,Y
410500303,San Mateo,PRIVATE,San Bruno,HIGHLANDS CHRISTIAN PRESCHOOL,170,168,98,childcare,Y
414001561,San Mateo,PRIVATE,San Mateo,HIGHLANDS RECREATION DISTRICT,34,33,97,childcare,Y
3,San Mateo,PRIVATE,Daly City,HILLDALE PRESCHOOL,14,13,92,childcare,Y
410500307,San Mateo,PRIVATE,South San Francisco,HILLSIDE CHRISTIAN ACADEMY -PS-,47,46,97,childcare,Y
414000251,San Mateo,PRIVATE,Belmont,HOLY CROSS PRESCHOOL,52,52,100,childcare,Y
410517453,San Mateo,PRIVATE,Half Moon Bay,HOLY FAMILY CHILDREN'S CENTER,29,29,100,childcare,Y
414002176,San Mateo,PRIVATE,Redwood City,HOOVER CHILDREN'S CENTER,32,31,96,childcare,Y
414002173,San Mateo,PRIVATE,San Bruno,HOOVER CHILDREN'S CENTER,66,66,100,childcare,Y
414002174,San Mateo,PRIVATE,Daly City,HOOVER CHILDREN'S CENTER-IMAGINATION STATION,31,30,96,childcare,Y
410509589,San Mateo,PRIVATE,Daly City,HOPE LUTHERAN DAYSCHOOL,108,108,100,childcare,Y
410500322,San Mateo,PRIVATE,San Mateo,HOPE LUTHERAN PRESCHOOL,33,32,96,childcare,Y
414001867,San Mateo,PRIVATE,San Bruno,HUGS HANGOUT,48,42,87,childcare,Y
414000614,San Mateo,HEAD START,East Palo Alto,"IHSD, INC-EAST PALO ALTO HEAD START CENTER",79,79,100,childcare,Y
414000717,San Mateo,HEAD START,Menlo Park,"IHSD, INC-FAIR OAKS HEAD START CENTER",77,77,100,childcare,Y
414002257,San Mateo,HEAD START,San Mateo,"IHSD, INC-GEORGE HALL CHILD DEVELOPMENT CENTER",18,18,100,childcare,Y
410517145,San Mateo,HEAD START,Half Moon Bay,"IHSD, INC-HALF MOON BAY HEAD START CENTER",36,35,97,childcare,Y
414003031,San Mateo,HEAD START,San Mateo,"IHSD, INC-LAKEWOOD CDC -PS-",22,22,100,childcare,Y
414001088,San Mateo,HEAD START,East Palo Alto,"IHSD, INC-LAUREL HEAD START CENTER",36,36,100,childcare,Y
414001790,San Mateo,HEAD START,East Palo Alto,"IHSD, INC-MAGNOLIA CHILD DEVELOPMENT CENTER",57,57,100,childcare,Y
414000808,San Mateo,HEAD START,Menlo Park,"IHSD, INC-MENLO PARK HEAD START CENTER",37,37,100,childcare,Y
414000854,San Mateo,HEAD START,Half Moon Bay,"IHSD, INC-MOONRIDGE CHILD DEVELOPMENT CENTER",38,38,100,childcare,Y
414001436,San Mateo,HEAD START,San Mateo,"IHSD, INC-SAN MATEO HEAD START CENTER",35,0,0,childcare,Y
414000489,San Mateo,HEAD START,Daly City,"IHSD, INC-SERRAMONTE HEAD START CENTER",55,55,100,childcare,Y
414000931,San Mateo,HEAD START,South San Francisco,"IHSD, INC-SOUTH SAN FRANCISCO HEAD START CENTER",132,132,100,childcare,Y
4,San Mateo,PRIVATE,Belmont,IMMACULATE HEART OF MARY,32,32,100,childcare,Y
410505762,San Mateo,PRIVATE,San Mateo,INTERCOMMUNAL SURVIVAL SCHOOL,26,26,100,childcare,Y
410518055,San Mateo,PUBLIC,Daly City,J.S.D. STATE PRESCHOOL,150,150,100,childcare,Y
7016082,San Mateo,PRIVATE,Redwood City,JEAN WEINGARTEN PENINSULA ORAL SCHOOL FOR THE DEAF,26,26,100,childcare,Y
414000538,San Mateo,PUBLIC,Menlo Park,"JOB TRAIN CDC-OICW, INC. DBA VALDA BRITSCHGI CHILD DEV CTR",19,17,89,childcare,Y
13,San Mateo,PRIVATE,Redwood City,KIDDIE GARDEN PRESCHOOL,51,43,84,childcare,Y
414002513,San Mateo,PRIVATE,Foster City,KIDS CONNECTION,123,122,99,childcare,Y
414002390,San Mateo,PRIVATE,Pacifica,KIDS KONNECT CHILD DEVELOPMENT CENTER,40,40,100,childcare,Y
414001981,San Mateo,PRIVATE,San Mateo,KINDER ACADEMY MONTESSORI,30,30,100,childcare,Y
410517738,San Mateo,PUBLIC,Foster City,KINDERCARE LEARNING CENTER LLC -PS-,38,38,100,childcare,Y
414001398,San Mateo,PRIVATE,San Mateo,KINDERCARE LEARNING CENTER LLC -PS-,79,79,100,childcare,Y
410504229,San Mateo,PRIVATE,San Carlos,KINDERCOURT ACADEMY,40,40,100,childcare,Y
410503664,San Mateo,PRIVATE,San Mateo,KINDERCOURT NO. 2,22,22,100,childcare,Y
414001893,San Mateo,PRIVATE,San Carlos,KINDERCOURT PRESCHOOL,30,30,100,childcare,Y
410500408,San Mateo,PRIVATE,Menlo Park,KIRK HOUSE PRESCHOOL,58,57,98,childcare,Y
414002584,San Mateo,PRIVATE,San Mateo,LA CRECHE CHILD DEVELOPMENT CENTER -PRESCHOOL-,46,46,100,childcare,Y
410517546,San Mateo,PUBLIC,Pescadero,LA HONDA-PESCADERO U.S.D.,26,25,96,childcare,Y
410500361,San Mateo,PRIVATE,Portola Valley,LADERA COMMUNITY CHURCH PRE-SCHOOL,48,38,79,childcare,Y
414001945,San Mateo,PRIVATE,Foster City,LAKEVIEW MONTESSORI,43,37,86,childcare,Y
410506186,San Mateo,PRIVATE,Daly City,"LATCHKEY ALTERNATIVE CENTER, THE",42,42,100,childcare,Y
414002424,San Mateo,PRIVATE,Burlingame,LEARNING LINKS PRESCHOOL,155,153,98,childcare,Y
414004102,San Mateo,PRIVATE,South San Francisco,LET'S PLAY IN SPANISH,17,17,100,childcare,Y
6043962,San Mateo,PUBLIC,Pacifica,LINDA MAR EDUCATIONAL CENTER,16,15,93,childcare,Y
414001732,San Mateo,PRIVATE,South San Francisco,LITTLE HUGS PRESCHOOL,26,26,100,childcare,Y
414001231,San Mateo,PRIVATE,San Carlos,LITTLE LEARNERS PRESCHOOL,13,13,100,childcare,Y
414000219,San Mateo,PRIVATE,Menlo Park,LITTLEST ANGELS,125,119,95,childcare,Y
120000000,San Mateo,PUBLIC,Half Moon Bay,LOS LISTOS PRESCHOOL,38,38,100,childcare,Y
410509515,San Mateo,PRIVATE,Half Moon Bay,LOS NINOS NURSERY SCHOOL,27,26,96,childcare,Y
414001649,San Mateo,PRIVATE,Redwood City,"MARIN DAY SCHOOL-OUR PLACE, SMC EMP -PRESCHOOL-",61,60,98,childcare,Y
18,San Mateo,PRIVATE,Menlo Park,MENLO ATHERTON CO-OP NURSERY SCHOOL,74,74,100,childcare,Y
19,San Mateo,PRIVATE,Belmont,MERRY MOPPETT NUSERY SCHOOL,162,162,100,childcare,Y
414002943,San Mateo,PRIVATE,Daly City,MILESTONE ACADEMY -PS-,20,20,100,childcare,Y
414002928,San Mateo,PRIVATE,Daly City,MILESTONE ACADEMY PRESCHOOL,74,71,95,childcare,Y
410509651,San Mateo,PRIVATE,Millbrae,"MILLBRAE MONTESSORI SCHOOL, INC.",57,57,100,childcare,Y
410503311,San Mateo,PRIVATE,Millbrae,"MILLBRAE NURSERY SCHOOL, INC",43,42,97,childcare,Y
414002135,San Mateo,PRIVATE,South San Francisco,MILLS MONTESSORI SCHOOL,57,57,100,childcare,Y
414001321,San Mateo,PRIVATE,San Mateo,MONTESSORI CHILDREN'S HOUSE-TULANE ROAD,44,44,100,childcare,Y
23,San Mateo,PRIVATE,Redwood City,MONTESSORI COMMUNITY AND FAMILY SCHOOL,10,10,100,childcare,Y
410502913,San Mateo,PRIVATE,Pacifica,"MONTESSORI SCHOOL OF LINDA MAR, INC.",76,75,98,childcare,Y
410504655,San Mateo,PRIVATE,Burlingame,"MORNING GLORY MONTESSORI SCHOOL, INC.",36,34,94,childcare,Y
414002689,San Mateo,PRIVATE,Menlo Park,MSD GEOKIDS -PRESCHOOL-,74,74,100,childcare,Y
414002574,San Mateo,PRIVATE,San Mateo,MUSLIM CHILDREN'S GARDEN,35,35,100,childcare,Y
414000482,San Mateo,PRIVATE,Menlo Park,NEW BEGINNINGS PRESCHOOL,81,79,97,childcare,Y
410509276,San Mateo,PRIVATE,Daly City,NOAH'S ARK PRESCHOOL & DAY CARE CENTER-EDGEWORTH,22,22,100,childcare,Y
410509659,San Mateo,PUBLIC,Hillsborough,NORTH HILLSBOROUGH PRESCHOOL,27,27,100,childcare,Y
410500476,San Mateo,PRIVATE,Hillsborough,"NUEVA SCHOOL, THE",15,15,100,childcare,Y
414001765,San Mateo,PRIVATE,Millbrae,NURTURE AND NATURE,47,47,100,childcare,Y
414002941,San Mateo,PRIVATE,Foster City,ODYSSEY PRESCHOOL,89,89,100,childcare,Y
410503124,San Mateo,PRIVATE,Redwood City,OPEN GATE NURSERY SCHOOL,46,41,89,childcare,Y
414000830,San Mateo,PRIVATE,Burlingame,OUR LADY OF ANGELS PRESCHOOL,59,59,100,childcare,Y
410517412,San Mateo,PRIVATE,Redwood City,OUR LADY OF MOUNT CARMEL CHURCH,28,28,100,childcare,Y
5,San Mateo,PRIVATE,San Mateo,PACIFIC RIM INTERNATIONAL PRESCHOOL,27,26,96,childcare,Y
410509300,San Mateo,PRIVATE,Pacifica,PACIFICA NURSERY SCHOOL,43,37,86,childcare,Y
410500494,San Mateo,PRIVATE,Pacifica,PACIFICA PLAYSCHOOL,54,54,100,childcare,Y
410518635,San Mateo,PRIVATE,Burlingame,PALCARE CHILD CARE CENTER,121,117,96,childcare,Y
6,San Mateo,PRIVATE,San Mateo,PAPILLON PRESCHOOL MANAGED BY BRIGHT HORIZONS,69,51,73,childcare,Y
414001934,San Mateo,PRIVATE,San Mateo,PARK ELEMENTARY SCHOOL-PRESCHOOL,23,23,100,childcare,Y
414001933,San Mateo,PRIVATE,San Mateo,PARKSIDE ELEMENTARY SCHOOL-PRESCHOOL,23,22,95,childcare,Y
410500506,San Mateo,PRIVATE,Redwood City,PENINSULA COVENANT PRESCHOOL,54,49,90,childcare,Y
414000829,San Mateo,PRIVATE,Foster City,PENINSULA JEWISH COMMUNITY CENTER PRESCHOOL,260,245,94,childcare,Y
8,San Mateo,PRIVATE,Menlo Park,PENINSULA SCHOOL LTD.,40,36,90,childcare,Y
410509197,San Mateo,PRIVATE,Burlingame,PENINSULA TEMPLE SHOLOM PRESCHOOL,142,142,100,childcare,Y
410519028,San Mateo,PRIVATE,San Mateo,PETITE SORBONNE PRESCHOOL,24,24,100,childcare,Y
414003075,San Mateo,PRIVATE,Menlo Park,"PETITS CONFETTIS, INC. -PS-",24,22,91,childcare,Y
414001932,San Mateo,PRIVATE,San Mateo,PFS- EARLY LEARNING CDC -PS-,42,42,100,childcare,Y
414001051,San Mateo,PRIVATE,Menlo Park,PFS- HAVEN CDC -PS-,13,12,92,childcare,Y
410517502,San Mateo,PRIVATE,South San Francisco,PFS- LEO J. RYAN CDC -PS-,46,46,100,childcare,Y
414002884,San Mateo,PRIVATE,Daly City,PFS-BAYSHORE 87TH STREET CDC -PS-,32,32,100,childcare,Y
414002877,San Mateo,PRIVATE,Daly City,PFS-BAYSHORE MIDWAY CDC -PS-,91,88,96,childcare,Y
414002880,San Mateo,PRIVATE,Daly City,PFS-BAYSHORE MISSION STREET CDC -PS-,17,17,100,childcare,Y
414002882,San Mateo,PRIVATE,Daly City,PFS-BAYSHORE OUR SECOND HOME CDC -PS-,18,17,94,childcare,Y
410503100,San Mateo,PRIVATE,Menlo Park,PHILLIPS BROOKS NURSERY SCHOOL,45,43,95,childcare,Y
414003067,San Mateo,PRIVATE,El Granada,PICASSO PRESCHOOL,40,38,95,childcare,Y
414002607,San Mateo,PRIVATE,Daly City,PLAYHOUSE CHILDCARE CENTER -PS-,36,35,97,childcare,Y
414000627,San Mateo,PRIVATE,Atherton,PLAYSCHOOL,106,104,98,childcare,Y
414001222,San Mateo,PRIVATE,Redwood City,PLAYSCHOOL,55,52,94,childcare,Y
410501075,San Mateo,PRIVATE,South San Francisco,R. W. DRAKE PRESCHOOL CENTER,28,28,100,childcare,Y
410505727,San Mateo,PRIVATE,Redwood City,RAINBOW PRESCHOOL & DAY CARE,15,15,100,childcare,Y
414002334,San Mateo,PUBLIC,East Palo Alto,RAVENSWOOD CHILD DEVELOPMENT CENTER,174,171,98,childcare,Y
410505767,San Mateo,PUBLIC,Menlo Park,RCSD CHILD DEV SERVICES-GARFIELD CHILDREN'S CENTER,93,92,98,childcare,Y
414001937,San Mateo,PUBLIC,Redwood City,RCSD CHILD DEV SERVICES-HAWES CDC,48,48,100,childcare,Y
410518747,San Mateo,PUBLIC,Redwood City,RCSD CHILD DEV SERVICES-HOOVER STATE PRESCHOOL,116,116,100,childcare,Y
410506949,San Mateo,PUBLIC,Redwood City,RCSD CHILD DEV SERVICES-ROOSEVELT -PEC-,91,91,100,childcare,Y
414001399,San Mateo,PUBLIC,Atherton,RCSD CHILD DEV SERVICES-SELBY LANE CDC,72,71,98,childcare,Y
414001400,San Mateo,PUBLIC,Redwood City,RCSD CHILD DEV SERVICES-TAFT CDC,30,30,100,childcare,Y
